,Age,Activity,Arban
4726,40.0,0.92,1.0
4727,40.0,0.92,0.0
4728,30.0,1.08,0.0
4729,30.0,1.12,1.0
4730,40.0,0.96,1.0
4731,40.0,1.02,0.0
4732,50.0,1.0,1.0
4733,30.0,1.1,0.0
4734,50.0,1.06,1.0
4735,40.0,1.0,0.0
4736,30.0,1.1,0.0
4737,40.0,1.18,0.0
4738,40.0,1.14,0.0
4739,30.0,0.96,0.0
4740,30.0,0.98,1.0
4741,40.0,1.0,0.0
4742,40.0,0.92,1.0
4743,30.0,0.94,0.0
4744,30.0,1.04,0.0
4745,40.0,1.12,0.0
4746,30.0,1.08,0.0
4747,40.0,1.06,1.0
4748,30.0,0.98,1.0
4749,30.0,1.1,1.0
4750,40.0,1.16,0.0
4751,40.0,1.16,1.0
4752,40.0,0.92,0.0
4753,50.0,0.96,0.0
4754,30.0,1.16,1.0
4755,40.0,0.88,0.0
4756,40.0,1.02,0.0
4757,40.0,0.98,0.0
4758,40.0,0.92,1.0
4759,40.0,1.0,1.0
4760,30.0,0.84,1.0
4761,40.0,0.92,1.0
4762,40.0,1.04,1.0
4763,30.0,1.0,0.0
4764,40.0,0.88,0.0
4765,30.0,1.16,1.0
4766,30.0,0.86,1.0
4767,30.0,1.34,1.0
4768,50.0,1.08,0.0
4769,40.0,1.1,0.0
4770,30.0,1.14,0.0
4771,30.0,0.92,0.0
4772,40.0,1.08,0.0
4773,40.0,1.04,1.0
4774,40.0,0.96,0.0
4775,40.0,0.84,0.0
4776,30.0,1.04,0.0
4777,20.0,1.12,0.0
4778,30.0,1.12,0.0
4779,30.0,0.96,1.0
4780,40.0,1.04,1.0
4781,50.0,1.0,1.0
4782,30.0,1.12,0.0
4783,40.0,0.88,1.0
4784,40.0,0.9,1.0
4785,30.0,1.04,0.0
4786,30.0,0.92,0.0
4787,40.0,0.92,0.0
4788,30.0,1.04,1.0
4789,30.0,0.94,0.0
4790,50.0,0.96,1.0
4791,30.0,0.9,0.0
4792,30.0,0.88,0.0
4793,40.0,1.12,1.0
4794,30.0,0.98,1.0
4795,40.0,1.1,1.0
4796,30.0,0.98,0.0
4797,30.0,1.08,0.0
4798,40.0,0.86,1.0
4799,40.0,0.92,0.0
4800,40.0,1.1,1.0
4801,30.0,1.0,0.0
4802,40.0,0.92,1.0
4803,20.0,1.16,0.0
4804,50.0,0.96,1.0
4805,30.0,0.86,1.0
4806,40.0,0.98,0.0
4807,30.0,0.88,1.0
4808,40.0,1.04,1.0
4809,40.0,1.0,0.0
4810,40.0,0.88,0.0
4811,40.0,1.0,0.0
4812,40.0,1.24,0.0
4813,30.0,0.92,0.0
4814,40.0,1.12,1.0
4815,40.0,0.92,0.0
4816,40.0,0.92,0.0
4817,60.0,0.84,1.0
4818,30.0,1.08,1.0
4819,30.0,0.92,0.0
4820,30.0,0.92,0.0
4821,30.0,1.04,0.0
4822,40.0,0.96,1.0
4823,40.0,1.16,1.0
4824,30.0,1.24,1.0
4825,40.0,0.92,0.0
4826,40.0,0.9,0.0
4827,50.0,0.8,0.0
4828,30.0,1.0,0.0
4829,50.0,1.12,0.0
4830,40.0,1.16,0.0
4831,40.0,0.96,1.0
4832,40.0,1.1,1.0
4833,40.0,0.96,1.0
4834,50.0,1.0,0.0
4835,30.0,1.22,0.0
4836,40.0,1.08,0.0
4837,30.0,1.08,0.0
4838,40.0,0.92,1.0
4839,40.0,0.92,1.0
4840,40.0,0.82,0.0
4841,30.0,0.96,0.0
4842,30.0,1.02,1.0
4843,40.0,1.12,0.0
4844,30.0,1.0,0.0
4845,30.0,0.84,0.0
4846,40.0,1.04,0.0
4847,40.0,1.2,0.0
4848,40.0,0.94,1.0
4849,40.0,1.0,0.0
4850,30.0,0.84,1.0
4851,40.0,0.96,0.0
4852,30.0,1.1,0.0
4853,30.0,0.72,1.0
4854,30.0,1.2,0.0
4855,40.0,1.14,1.0
4856,40.0,1.0,0.0
4857,50.0,0.88,1.0
4858,40.0,0.92,1.0
4859,40.0,0.96,1.0
4860,40.0,1.0,1.0
4861,40.0,1.0,0.0
4862,50.0,1.04,1.0
4863,40.0,0.96,0.0
4864,40.0,1.06,1.0
4865,40.0,1.0,1.0
4866,30.0,0.92,1.0
4867,30.0,0.88,1.0
4868,40.0,1.0,1.0
4869,30.0,1.06,1.0
4870,30.0,1.1,0.0
4871,40.0,1.02,0.0
4872,40.0,0.88,0.0
4873,30.0,0.92,0.0
4874,50.0,0.96,1.0
4875,60.0,0.88,1.0
4876,40.0,0.96,0.0
4877,50.0,0.96,0.0
4878,30.0,1.1,0.0
4879,40.0,1.1,1.0
4880,30.0,0.9,1.0
4881,30.0,0.96,0.0
4882,30.0,1.16,1.0
4883,20.0,0.92,0.0
4884,30.0,0.92,0.0
4885,30.0,0.96,0.0
4886,20.0,1.02,1.0
4887,40.0,0.92,1.0
4888,30.0,0.96,1.0
4889,40.0,0.84,1.0
4890,30.0,1.0,1.0
4891,40.0,1.08,0.0
4892,30.0,1.16,0.0
4893,40.0,1.1,1.0
4894,40.0,0.88,0.0
4895,30.0,1.0,1.0
4896,30.0,0.9,0.0
4897,50.0,0.96,0.0
4898,30.0,1.16,0.0
4899,30.0,1.12,0.0
4900,30.0,1.0,1.0
4901,30.0,1.06,1.0
4902,40.0,0.96,0.0
4903,30.0,1.08,0.0
4904,40.0,0.9,0.0
4905,50.0,0.92,0.0
4906,40.0,0.86,1.0
4907,40.0,1.08,1.0
4908,60.0,1.04,1.0
4909,40.0,1.02,1.0
4910,20.0,1.16,1.0
4911,50.0,1.0,1.0
4912,50.0,0.96,1.0
4913,30.0,1.12,0.0
4914,40.0,0.96,0.0
4915,40.0,0.92,0.0
4916,30.0,0.92,1.0
4917,30.0,0.96,0.0
4918,20.0,0.92,1.0
4919,40.0,0.96,1.0
4920,40.0,0.86,0.0
4921,30.0,1.12,0.0
4922,30.0,0.96,1.0
4923,30.0,1.2,1.0
4924,50.0,1.06,0.0
4925,30.0,1.16,1.0
4926,50.0,0.92,0.0
4927,40.0,0.98,1.0
4928,50.0,1.04,1.0
4929,40.0,0.88,1.0
4930,40.0,1.12,1.0
4931,30.0,0.84,1.0
4932,40.0,0.92,0.0
4933,40.0,1.04,1.0
4934,50.0,1.04,1.0
4935,50.0,1.08,1.0
4936,40.0,0.88,1.0
4937,40.0,0.96,0.0
4938,50.0,1.2,1.0
4939,40.0,1.04,1.0
4940,40.0,0.96,0.0
4941,40.0,1.04,1.0
4942,30.0,1.1,1.0
4943,50.0,0.86,1.0
4944,40.0,0.92,0.0
4945,50.0,0.96,1.0
4946,40.0,0.96,1.0
4947,40.0,1.02,0.0
4948,30.0,1.12,0.0
4949,50.0,0.84,1.0
4950,50.0,1.04,1.0
4951,40.0,1.2,1.0
4952,40.0,1.0,0.0
4953,40.0,1.08,1.0
4954,40.0,0.96,1.0
4955,40.0,0.94,1.0
4956,30.0,0.9,0.0
4957,40.0,1.2,1.0
4958,40.0,0.94,1.0
4959,40.0,1.08,0.0
4960,50.0,1.12,1.0
4961,30.0,1.04,0.0
4962,40.0,1.14,1.0
4963,30.0,0.96,0.0
4964,40.0,1.24,0.0
4965,40.0,0.88,1.0
4966,40.0,0.92,0.0
4967,50.0,0.96,1.0
4968,40.0,0.88,1.0
4969,40.0,1.04,0.0
4970,40.0,0.92,1.0
4971,40.0,1.06,0.0
4972,20.0,1.04,0.0
4973,30.0,1.14,0.0
4974,30.0,0.82,1.0
4975,30.0,1.02,0.0
4976,40.0,1.1,0.0
4977,40.0,0.96,1.0
4978,40.0,1.04,1.0
4979,40.0,0.94,1.0
4980,30.0,1.0,1.0
4981,30.0,1.16,1.0
4982,40.0,1.12,1.0
4983,30.0,0.98,0.0
4984,30.0,1.1,1.0
4985,40.0,1.24,0.0
4986,50.0,0.92,1.0
4987,50.0,1.04,1.0
4988,40.0,1.1,1.0
4989,50.0,1.1,1.0
4990,20.0,1.12,1.0
4991,30.0,1.12,0.0
4992,30.0,0.88,1.0
4993,30.0,0.94,1.0
4994,50.0,1.04,0.0
4995,40.0,1.04,1.0
4996,40.0,1.1,1.0
4997,40.0,1.0,0.0
4998,40.0,1.06,1.0
4999,40.0,1.12,1.0
5000,20.0,1.04,0.0
5001,40.0,1.14,1.0
5002,30.0,1.06,1.0
5003,40.0,0.86,1.0
5004,30.0,0.94,1.0
5005,30.0,1.1,1.0
5006,30.0,0.96,1.0
5007,40.0,0.96,1.0
5008,40.0,1.1,1.0
5009,40.0,0.94,0.0
5010,30.0,0.98,0.0
5011,50.0,1.04,0.0
5012,40.0,0.88,1.0
5013,50.0,1.12,1.0
5014,40.0,1.0,1.0
5015,40.0,1.08,1.0
5016,30.0,0.88,1.0
5017,40.0,1.08,1.0
5018,40.0,1.0,0.0
5019,30.0,1.04,1.0
5020,40.0,1.06,0.0
5021,30.0,1.08,0.0
5022,40.0,1.0,1.0
5023,30.0,1.2,0.0
5024,40.0,1.0,1.0
5025,40.0,0.88,0.0
5026,40.0,0.96,0.0
5027,30.0,0.84,1.0
5028,30.0,0.94,0.0
5029,40.0,0.96,1.0
5030,40.0,1.04,1.0
5031,30.0,1.0,1.0
5032,30.0,1.04,1.0
5033,40.0,0.9,1.0
5034,40.0,1.04,1.0
5035,40.0,0.98,0.0
5036,30.0,0.9,1.0
5037,50.0,1.06,0.0
5038,40.0,0.96,0.0
5039,30.0,1.14,0.0
5040,30.0,0.76,1.0
5041,40.0,0.98,1.0
5042,40.0,0.96,1.0
5043,30.0,0.98,1.0
5044,30.0,0.94,0.0
5045,40.0,1.0,1.0
5046,30.0,1.02,1.0
5047,40.0,0.96,0.0
5048,30.0,1.0,1.0
5049,30.0,1.1,1.0
5050,40.0,0.96,0.0
5051,30.0,0.92,0.0
5052,40.0,0.96,0.0
5053,30.0,1.08,0.0
5054,40.0,0.96,1.0
5055,30.0,0.96,0.0
5056,40.0,0.98,1.0
5057,30.0,0.96,0.0
5058,40.0,1.14,1.0
5059,40.0,1.1,1.0
5060,30.0,1.0,1.0
5061,30.0,1.04,1.0
5062,40.0,0.98,0.0
5063,40.0,1.14,1.0
5064,40.0,0.96,0.0
5065,30.0,0.88,1.0
5066,40.0,0.98,1.0
5067,40.0,1.0,1.0
5068,40.0,1.22,0.0
5069,30.0,1.0,1.0
5070,20.0,1.06,0.0
5071,40.0,1.08,0.0
5072,40.0,1.28,0.0
5073,10.0,1.04,0.0
5074,30.0,1.0,0.0
5075,40.0,0.88,1.0
5076,20.0,0.88,0.0
5077,30.0,0.98,0.0
5078,40.0,0.86,0.0
5079,50.0,1.12,0.0
5080,40.0,1.04,0.0
5081,50.0,0.96,1.0
5082,30.0,0.98,1.0
5083,30.0,1.0,1.0
5084,30.0,1.2,0.0
5085,40.0,0.9,0.0
5086,50.0,0.92,1.0
5087,30.0,0.98,1.0
5088,40.0,0.92,1.0
5089,40.0,0.92,1.0
5090,40.0,0.84,1.0
5091,30.0,0.9,0.0
5092,40.0,0.92,0.0
5093,50.0,1.0,0.0
5094,50.0,0.96,0.0
5095,30.0,1.12,1.0
5096,40.0,1.0,1.0
5097,50.0,1.0,1.0
5098,40.0,0.96,0.0
5099,40.0,0.94,0.0
5100,40.0,0.96,0.0
5101,30.0,0.88,0.0
5102,30.0,1.08,1.0
5103,40.0,1.0,1.0
5104,30.0,1.26,1.0
5105,30.0,1.0,0.0
5106,40.0,1.08,0.0
5107,30.0,1.0,0.0
5108,40.0,0.96,0.0
5109,30.0,0.98,0.0
5110,30.0,0.92,0.0
5111,30.0,1.12,1.0
5112,40.0,1.04,1.0
5113,40.0,0.92,0.0
5114,40.0,0.92,0.0
5115,50.0,1.04,1.0
5116,30.0,0.88,0.0
5117,30.0,0.94,0.0
5118,40.0,0.96,1.0
5119,40.0,1.04,1.0
5120,40.0,1.04,1.0
5121,40.0,1.0,1.0
5122,40.0,1.04,0.0
5123,30.0,0.94,1.0
5124,30.0,1.06,1.0
5125,30.0,1.02,1.0
5126,50.0,1.04,1.0
5127,30.0,0.96,0.0
5128,40.0,1.06,0.0
5129,30.0,0.96,0.0
5130,40.0,1.1,1.0
5131,50.0,0.96,1.0
5132,40.0,0.96,0.0
5133,40.0,1.0,1.0
5134,40.0,1.12,0.0
5135,40.0,1.12,0.0
5136,40.0,0.9,0.0
5137,30.0,1.0,0.0
5138,40.0,0.92,1.0
5139,40.0,0.96,0.0
5140,40.0,1.12,1.0
5141,40.0,0.88,1.0
5142,40.0,1.02,1.0
5143,40.0,1.04,0.0
5144,30.0,1.08,0.0
5145,50.0,1.2,1.0
5146,30.0,1.0,1.0
5147,40.0,0.88,0.0
5148,30.0,0.9,0.0
5149,30.0,1.1,0.0
5150,30.0,0.96,1.0
5151,30.0,1.04,1.0
5152,40.0,0.96,1.0
5153,40.0,0.94,1.0
5154,40.0,1.1,0.0
5155,40.0,0.98,1.0
5156,30.0,1.2,0.0
5157,40.0,0.92,0.0
5158,40.0,0.92,0.0
5159,30.0,0.92,1.0
5160,40.0,1.0,1.0
5161,40.0,0.94,1.0
5162,40.0,1.06,1.0
5163,30.0,1.12,1.0
5164,40.0,1.04,0.0
5165,40.0,1.04,1.0
5166,30.0,1.02,1.0
5167,30.0,0.88,0.0
5168,40.0,1.2,1.0
5169,30.0,0.88,0.0
5170,30.0,1.12,1.0
5171,30.0,1.0,0.0
5172,40.0,1.1,0.0
5173,30.0,1.1,1.0
5174,40.0,0.88,1.0
5175,40.0,1.04,1.0
5176,30.0,1.04,1.0
5177,40.0,0.88,0.0
5178,40.0,0.88,0.0
5179,40.0,1.1,0.0
5180,40.0,1.08,0.0
5181,40.0,1.0,1.0
5182,40.0,0.94,0.0
5183,30.0,0.92,0.0
5184,50.0,1.1,1.0
5185,30.0,1.14,0.0
5186,40.0,1.12,0.0
5187,30.0,0.8,0.0
5188,40.0,1.06,1.0
5189,40.0,1.1,0.0
5190,50.0,1.0,1.0
5191,30.0,1.0,0.0
5192,50.0,1.0,1.0
5193,40.0,1.04,0.0
5194,30.0,1.04,1.0
5195,40.0,1.12,0.0
5196,20.0,1.16,1.0
5197,30.0,1.06,1.0
5198,40.0,1.02,1.0
5199,40.0,1.04,1.0
5200,40.0,0.92,1.0
5201,40.0,1.06,0.0
5202,30.0,1.08,0.0
5203,40.0,1.28,1.0
5204,40.0,1.04,1.0
5205,30.0,1.2,1.0
5206,30.0,0.88,0.0
5207,40.0,1.28,1.0
5208,30.0,1.08,0.0
5209,30.0,1.0,0.0
5210,40.0,0.96,0.0
5211,40.0,1.12,1.0
5212,40.0,0.84,1.0
5213,40.0,1.04,1.0
5214,40.0,1.1,0.0
5215,40.0,0.84,0.0
5216,30.0,1.14,1.0
5217,40.0,1.06,1.0
5218,30.0,1.16,0.0
5219,50.0,0.9,0.0
5220,40.0,0.96,0.0
5221,40.0,0.8,1.0
5222,30.0,1.06,0.0
5223,40.0,0.88,0.0
5224,20.0,0.88,1.0
5225,30.0,1.0,1.0
5226,30.0,1.2,1.0
5227,40.0,1.16,0.0
5228,20.0,1.0,1.0
5229,40.0,1.12,1.0
5230,40.0,1.1,1.0
5231,50.0,0.98,0.0
5232,40.0,1.1,0.0
5233,40.0,0.92,0.0
5234,50.0,0.92,1.0
5235,30.0,1.22,1.0
5236,30.0,0.96,0.0
5237,30.0,1.0,0.0
5238,40.0,1.04,1.0
5239,40.0,0.96,0.0
5240,40.0,0.88,0.0
5241,40.0,0.88,1.0
5242,30.0,1.16,1.0
5243,60.0,0.96,0.0
5244,40.0,1.1,0.0
5245,40.0,1.02,1.0
5246,30.0,1.12,1.0
5247,40.0,1.0,1.0
5248,30.0,0.96,1.0
5249,40.0,1.1,0.0
5250,30.0,1.0,1.0
5251,40.0,0.88,0.0
5252,30.0,1.16,1.0
5253,50.0,0.94,0.0
5254,40.0,1.14,1.0
5255,40.0,1.02,0.0
5256,30.0,0.94,1.0
5257,40.0,0.88,1.0
5258,50.0,1.08,0.0
5259,40.0,1.12,1.0
5260,40.0,0.92,1.0
5261,30.0,0.98,0.0
5262,40.0,1.08,0.0
5263,50.0,0.92,0.0
5264,40.0,1.14,1.0
5265,20.0,0.92,0.0
5266,40.0,0.86,0.0
5267,40.0,0.96,1.0
5268,40.0,1.0,0.0
5269,30.0,0.98,1.0
5270,30.0,1.04,0.0
5271,40.0,1.0,1.0
5272,30.0,1.06,0.0
5273,40.0,1.12,0.0
5274,40.0,1.06,1.0
5275,30.0,0.88,0.0
5276,40.0,0.9,0.0
5277,50.0,0.96,0.0
5278,50.0,0.96,0.0
5279,30.0,1.16,1.0
5280,20.0,1.04,1.0
5281,50.0,0.98,1.0
5282,30.0,1.0,1.0
5283,30.0,0.84,0.0
5284,40.0,0.88,0.0
5285,30.0,0.8,1.0
5286,40.0,1.04,1.0
5287,40.0,1.1,0.0
5288,30.0,1.0,1.0
5289,40.0,1.06,0.0
5290,40.0,1.12,0.0
5291,40.0,0.96,1.0
5292,30.0,0.96,1.0
5293,40.0,0.96,0.0
5294,30.0,1.0,0.0
5295,40.0,1.26,1.0
5296,40.0,1.14,1.0
5297,30.0,1.08,0.0
5298,30.0,1.02,1.0
5299,40.0,0.86,1.0
5300,30.0,1.08,1.0
5301,20.0,1.04,1.0
5302,30.0,1.04,1.0
5303,30.0,0.98,0.0
5304,40.0,1.0,0.0
5305,40.0,1.12,0.0
5306,30.0,1.0,0.0
5307,40.0,1.1,1.0
5308,30.0,0.88,1.0
5309,40.0,0.88,0.0
5310,30.0,1.0,0.0
5311,40.0,0.88,1.0
5312,30.0,1.12,1.0
5313,40.0,1.02,0.0
5314,30.0,0.76,0.0
5315,40.0,0.84,1.0
5316,40.0,1.0,1.0
5317,40.0,1.0,1.0
5318,40.0,1.24,0.0
5319,40.0,0.94,0.0
5320,40.0,1.1,0.0
5321,30.0,0.9,0.0
5322,40.0,0.96,1.0
5323,40.0,0.96,1.0
5324,30.0,1.24,1.0
5325,40.0,1.1,0.0
5326,40.0,1.12,1.0
5327,40.0,1.0,0.0
5328,30.0,0.96,0.0
5329,40.0,1.16,0.0
5330,40.0,0.86,1.0
5331,40.0,1.04,0.0
5332,30.0,0.9,1.0
5333,40.0,0.96,0.0
5334,30.0,1.0,1.0
5335,40.0,0.9,0.0
5336,30.0,1.12,1.0
5337,40.0,1.44,0.0
5338,40.0,1.06,1.0
5339,30.0,1.12,0.0
5340,40.0,0.88,1.0
5341,40.0,1.04,0.0
5342,30.0,0.92,0.0
5343,40.0,1.08,1.0
5344,40.0,0.8,1.0
5345,40.0,1.0,0.0
5346,40.0,0.98,0.0
5347,40.0,1.12,1.0
5348,30.0,0.86,1.0
5349,40.0,1.0,0.0
5350,30.0,1.2,1.0
5351,40.0,0.88,1.0
5352,20.0,0.92,0.0
5353,30.0,1.12,0.0
5354,30.0,1.02,0.0
5355,40.0,1.08,1.0
5356,40.0,1.16,0.0
5357,40.0,0.86,1.0
5358,40.0,0.94,0.0
5359,40.0,0.94,0.0
5360,30.0,1.04,0.0
5361,30.0,0.98,0.0
5362,30.0,1.04,1.0
5363,30.0,1.1,0.0
5364,40.0,1.24,0.0
5365,50.0,1.06,0.0
5366,40.0,1.08,0.0
5367,20.0,1.06,0.0
5368,40.0,1.16,1.0
5369,30.0,0.88,1.0
5370,30.0,1.0,1.0
5371,30.0,0.96,0.0
5372,40.0,0.84,0.0
5373,20.0,1.06,0.0
5374,40.0,0.96,0.0
5375,40.0,1.08,1.0
5376,50.0,1.0,1.0
5377,40.0,0.88,1.0
5378,30.0,1.0,1.0
5379,30.0,1.0,0.0
5380,40.0,1.02,1.0
5381,40.0,0.88,0.0
5382,40.0,0.94,0.0
5383,30.0,1.04,1.0
5384,40.0,1.04,0.0
5385,30.0,0.98,0.0
5386,40.0,0.88,0.0
5387,50.0,1.0,1.0
5388,40.0,0.92,0.0
5389,30.0,1.1,0.0
5390,30.0,0.82,0.0
5391,50.0,0.96,1.0
5392,30.0,1.08,0.0
5393,40.0,0.94,1.0
5394,30.0,1.1,1.0
5395,30.0,0.9,1.0
5396,40.0,0.96,0.0
5397,40.0,0.9,1.0
5398,40.0,1.0,0.0
5399,30.0,0.92,1.0
5400,40.0,1.0,0.0
5401,40.0,1.1,1.0
5402,60.0,1.04,1.0
5403,40.0,1.12,1.0
5404,40.0,1.14,0.0
5405,40.0,0.96,1.0
5406,30.0,1.04,0.0
5407,50.0,1.14,0.0
5408,50.0,1.16,0.0
5409,40.0,1.1,1.0
5410,40.0,1.0,1.0
5411,30.0,0.92,1.0
5412,30.0,0.92,1.0
5413,50.0,0.96,0.0
5414,40.0,0.96,1.0
5415,40.0,1.0,0.0
5416,30.0,0.96,0.0
5417,30.0,0.96,1.0
5418,40.0,1.08,0.0
5419,30.0,0.92,1.0
5420,40.0,1.0,0.0
5421,40.0,0.88,1.0
5422,40.0,1.04,0.0
5423,50.0,1.04,1.0
5424,40.0,1.1,1.0
5425,50.0,1.04,0.0
5426,40.0,1.06,0.0
5427,30.0,0.96,0.0
5428,40.0,0.92,0.0
5429,30.0,0.96,1.0
5430,50.0,0.88,1.0
5431,30.0,0.92,0.0
5432,40.0,0.94,1.0
5433,40.0,0.9,0.0
5434,40.0,1.12,0.0
5435,40.0,0.92,1.0
5436,50.0,0.96,1.0
5437,50.0,0.9,0.0
5438,40.0,1.02,1.0
5439,40.0,1.0,1.0
5440,50.0,1.06,0.0
5441,40.0,0.94,0.0
5442,30.0,1.04,1.0
5443,30.0,1.1,0.0
5444,20.0,1.0,0.0
5445,40.0,0.94,1.0
5446,40.0,1.0,1.0
5447,40.0,0.96,0.0
5448,40.0,0.94,1.0
5449,30.0,0.92,0.0
5450,30.0,0.8,0.0
5451,50.0,1.16,0.0
5452,30.0,1.04,0.0
5453,50.0,1.08,1.0
5454,30.0,0.96,1.0
5455,40.0,1.04,0.0
5456,40.0,1.08,1.0
5457,30.0,0.76,1.0
5458,40.0,1.04,1.0
5459,50.0,1.12,1.0
5460,20.0,1.28,0.0
5461,30.0,0.92,1.0
5462,40.0,1.04,1.0
5463,40.0,1.0,1.0
5464,30.0,1.0,1.0
5465,40.0,0.88,0.0
5466,30.0,1.0,1.0
5467,30.0,1.04,1.0
5468,40.0,1.0,1.0
5469,40.0,1.0,1.0
5470,50.0,1.08,1.0
5471,40.0,0.98,1.0
5472,40.0,1.02,1.0
5473,50.0,1.1,1.0
5474,50.0,0.96,1.0
5475,40.0,0.96,1.0
5476,40.0,1.12,1.0
5477,30.0,1.12,1.0
5478,40.0,0.84,1.0
5479,40.0,0.98,1.0
5480,30.0,1.0,1.0
5481,40.0,1.12,0.0
5482,40.0,1.0,1.0
5483,50.0,1.14,0.0
5484,30.0,1.04,1.0
5485,50.0,1.14,0.0
5486,40.0,0.92,1.0
5487,30.0,1.08,0.0
5488,30.0,1.06,0.0
5489,50.0,0.84,0.0
5490,40.0,1.14,1.0
5491,40.0,1.04,1.0
5492,40.0,1.16,0.0
5493,20.0,1.04,1.0
5494,30.0,0.94,0.0
5495,40.0,1.06,0.0
5496,50.0,1.0,0.0
5497,40.0,1.08,0.0
5498,30.0,0.92,0.0
5499,40.0,0.96,1.0
5500,30.0,1.0,1.0
5501,40.0,0.86,0.0
5502,40.0,1.04,0.0
5503,40.0,1.04,1.0
5504,40.0,1.12,0.0
5505,50.0,0.9,0.0
5506,40.0,1.16,0.0
5507,40.0,0.84,1.0
5508,40.0,1.1,0.0
5509,30.0,0.96,1.0
5510,40.0,0.92,1.0
5511,30.0,0.94,1.0
5512,50.0,0.98,0.0
5513,40.0,0.96,1.0
5514,40.0,1.0,0.0
5515,40.0,1.1,1.0
5516,30.0,1.02,0.0
5517,40.0,1.1,0.0
5518,30.0,1.36,0.0
5519,40.0,1.06,0.0
5520,40.0,1.06,0.0
5521,40.0,1.2,1.0
5522,40.0,1.1,0.0
5523,30.0,0.96,0.0
5524,30.0,1.04,1.0
5525,40.0,1.04,1.0
5526,40.0,1.08,0.0
5527,40.0,0.96,0.0
5528,40.0,0.88,0.0
5529,50.0,0.88,0.0
5530,40.0,1.0,1.0
5531,40.0,1.12,1.0
5532,50.0,1.04,0.0
5533,30.0,0.92,0.0
5534,40.0,0.84,0.0
5535,40.0,1.2,0.0
5536,40.0,1.04,1.0
5537,40.0,0.94,0.0
5538,40.0,1.14,0.0
5539,40.0,1.16,0.0
5540,30.0,0.92,1.0
5541,40.0,1.04,1.0
5542,30.0,1.0,1.0
5543,40.0,0.88,1.0
5544,40.0,1.12,0.0
5545,30.0,1.04,0.0
5546,30.0,1.06,1.0
5547,40.0,0.92,0.0
5548,30.0,1.14,0.0
5549,40.0,1.14,0.0
5550,30.0,0.86,1.0
5551,40.0,1.0,1.0
5552,50.0,1.28,1.0
5553,30.0,1.08,0.0
5554,40.0,0.94,1.0
5555,30.0,1.04,1.0
5556,30.0,0.86,0.0
5557,40.0,0.92,1.0
5558,50.0,0.94,1.0
5559,40.0,0.94,0.0
5560,40.0,0.88,0.0
5561,40.0,1.06,1.0
5562,30.0,0.98,0.0
5563,40.0,1.0,1.0
5564,30.0,1.04,1.0
5565,30.0,1.08,1.0
5566,40.0,1.04,0.0
5567,40.0,1.12,0.0
5568,40.0,0.96,1.0
5569,50.0,1.04,1.0
5570,20.0,0.96,0.0
5571,20.0,1.04,0.0
5572,30.0,1.04,0.0
5573,40.0,1.06,0.0
5574,50.0,1.06,0.0
5575,30.0,1.08,1.0
5576,40.0,0.96,1.0
5577,50.0,1.12,0.0
5578,40.0,1.12,1.0
5579,20.0,0.96,1.0
5580,40.0,1.08,1.0
5581,40.0,0.96,1.0
5582,40.0,0.88,0.0
5583,50.0,0.96,1.0
5584,40.0,1.04,0.0
5585,50.0,0.88,0.0
5586,50.0,0.88,1.0
5587,30.0,1.04,1.0
5588,40.0,0.88,0.0
5589,30.0,1.0,0.0
5590,40.0,0.98,0.0
5591,40.0,1.14,0.0
5592,40.0,1.18,1.0
5593,50.0,0.92,0.0
5594,40.0,1.2,0.0
5595,40.0,0.94,0.0
5596,40.0,1.0,0.0
5597,40.0,0.88,0.0
5598,40.0,0.96,1.0
5599,30.0,1.0,0.0
5600,50.0,0.92,1.0
5601,40.0,1.14,0.0
5602,40.0,1.04,0.0
5603,40.0,0.84,1.0
5604,40.0,1.0,0.0
5605,40.0,0.92,0.0
5606,30.0,0.96,1.0
5607,40.0,0.94,0.0
5608,20.0,0.92,1.0
5609,40.0,1.22,0.0
5610,30.0,1.1,0.0
5611,40.0,1.0,0.0
5612,50.0,1.02,0.0
5613,40.0,1.1,1.0
5614,20.0,0.92,1.0
5615,40.0,0.96,0.0
5616,50.0,0.96,0.0
5617,40.0,1.08,1.0
5618,40.0,1.08,1.0
5619,50.0,1.04,1.0
5620,40.0,1.0,0.0
5621,50.0,1.1,0.0
5622,40.0,0.88,1.0
5623,40.0,1.02,1.0
5624,40.0,0.98,1.0
5625,40.0,0.96,0.0
5626,40.0,0.94,0.0
5627,30.0,1.0,1.0
5628,20.0,1.08,1.0
5629,30.0,0.8,1.0
5630,30.0,0.86,0.0
5631,40.0,1.04,1.0
5632,40.0,0.88,0.0
5633,40.0,1.2,1.0
5634,40.0,1.1,1.0
5635,40.0,1.14,1.0
5636,30.0,0.92,1.0
5637,20.0,1.1,1.0
5638,40.0,1.06,0.0
5639,40.0,0.82,0.0
5640,30.0,1.04,1.0
5641,20.0,1.0,1.0
5642,40.0,1.0,1.0
5643,30.0,1.0,1.0
5644,30.0,0.92,0.0
5645,40.0,0.88,1.0
5646,40.0,0.92,1.0
5647,40.0,1.2,0.0
5648,40.0,0.8,0.0
5649,30.0,0.88,1.0
5650,40.0,1.04,0.0
5651,40.0,0.98,0.0
5652,40.0,1.04,1.0
5653,40.0,1.0,1.0
5654,60.0,0.88,1.0
5655,40.0,1.04,0.0
5656,30.0,1.04,0.0
5657,40.0,1.24,0.0
